JLPT,Example Words,Onyomi,Word,Reading,Word Type,Example Sentence EN,breakdown,type,Lesson,Meaning,Kanji,Example Sentence JP,Kunyomi
N5,,,一番,いちばん,Noun / Adverbial,He is the best in the class.,"{""vocabulary"": [{""word"": ""彼"", ""reading"": ""かれ"", ""meaning"": ""he"", ""role"": ""Pronoun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""は"", ""reading"": ""は"", ""meaning"": ""[Topic Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""クラス"", ""reading"": ""くらす"", ""meaning"": ""class"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""で"", ""reading"": ""で"", ""meaning"": ""[Location/Context Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""一番"", ""reading"": ""いちばん"", ""meaning"": ""the best"", ""role"": ""Noun/Adverb"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""です"", ""reading"": ""です"", ""meaning"": ""is"", ""role"": ""Copula"", ""components"": [], ""combined_explanation"": """"}], ""grammar"": {""context"": ""This sentence expresses that a male individual is recognized as the best among his peers in a class setting. It highlights his superiority or excellence in that context."", ""steps"": [""**彼** - Refers to the subject of the sentence, meaning \""he.\"""", ""**は** - Marks “彼” as the topic of the sentence."", ""**クラス** - Indicates the context or location, meaning \""class.\"""", ""**で** - Functions as a particle to indicate the setting where the action or state applies."", ""**一番** - Means \""the best\"" or \""number one,\"" indicating the highest rank or quality."", ""**です** - A polite ending that functions as the verb \""to be,\"" linking the subject to the predicate.""], ""sentence_pattern"": ""- [Topic] + [は] + [Location] + [で] + [Rank/Quality] + [です]\n- **Kanji**: 彼は学校で一番です。\n- **Hiragana**: かれはがっこうでいちばんです。\n- **English Translation**: He is the best in the school."", ""sentence_pattern_kanji"": ""彼は学校で一番です。"", ""sentence_pattern_hiragana"": ""かれはがっこうでいちばんです。"", ""sentence_pattern_english"": ""He is the best in the school."", ""contribution"": """"}, ""tips"": {""tip"": ""Remember that は indicates the topic of the sentence, which is often the subject but can also be broader. In this case, it emphasizes \""he\"" in relation to the class."", ""common_mistake"": ""Beginners might confuse で with other location markers like に or へ. Remember that で indicates the context or setting of the action or state, while に and へ indicate direction or destination."", ""alternative_expression"": {""kanji"": ""彼はクラスの中で一番です。"", ""hiragana"": ""かれはくらすのなかでいちばんです。"", ""english"": ""He is the best among the class.""}, ""new_words_in_alternative"": [{""word"": ""の"", ""reading"": ""の"", ""meaning"": ""[Possessive/Attributive Marker]"", ""description"": ""Particle""}, {""word"": ""中"", ""reading"": ""なか"", ""meaning"": ""inside / among"", ""description"": ""Noun""}]}}",Vocab,15,the most; the best,,彼はクラスで一番です。,
N5,七月(しちがつ): July; 七人(しちにん): seven people; 七日(なのか): seventh day,しち,,,,,,Kanji,15,seven,七,,なな
N5,本(ほん): book; 日本(にほん): Japan; 本屋(ほんや): bookstore,ほん,,,,,,Kanji,15,book/true/counter for long objects,本,,もと
N5,,,二,に,Numeric,There are two apples.,"{""vocabulary"": [{""word"": ""りんご"", ""reading"": ""りんご"", ""meaning"": ""apple"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""が"", ""reading"": ""が"", ""meaning"": ""[Subject Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""二つ"", ""reading"": ""ふたつ"", ""meaning"": ""two (things)"", ""role"": ""Noun, counter for small objects"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""あります"", ""reading"": ""あります"", ""meaning"": ""there is / there are"", ""role"": ""Verb, non-past form"", ""components"": [], ""combined_explanation"": """"}], ""grammar"": {""context"": ""This sentence states that there are two apples present. It is a simple declaration about the existence of a specific quantity of apples."", ""steps"": [""**りんご** - Refers to the subject of the sentence, which is “apple.”"", ""**が** - Marks “りんご” as the subject of the sentence."", ""**二つ** - Indicates the quantity of apples, using the counter for small objects."", ""**あります** - The polite form of the verb “ある,” indicating that the apples exist.""], ""sentence_pattern"": ""- [Subject] + [が] + [Quantity] + [Verb (existence)]\n- **Kanji**: 猫が三匹います。\n- **Hiragana**: ねこがさんびきいます。\n- **English Translation**: There are three cats."", ""sentence_pattern_kanji"": ""猫が三匹います。"", ""sentence_pattern_hiragana"": ""ねこがさんびきいます。"", ""sentence_pattern_english"": ""There are three cats."", ""contribution"": """"}, ""tips"": {""tip"": ""Remember that が is used to mark the subject of the sentence, which is important for identifying what is being talked about. In this case, it highlights the apples."", ""common_mistake"": ""Beginners often confuse the use of あります with います. Remember that あります is used for inanimate objects, while います is used for animate objects (like people and animals)."", ""alternative_expression"": {""kanji"": ""二つのりんごがあります。"", ""hiragana"": ""ふたつのりんごがあります。"", ""english"": ""There are two apples.""}, ""new_words_in_alternative"": [{""word"": ""の"", ""reading"": ""の"", ""meaning"": ""[Possessive/Attributive particle]"", ""description"": ""Particle""}]}}",Vocab,15,two,,りんごが二つあります。,
N5,,,八日,ようか,Noun,Today is the eighth day of the month.,"{""vocabulary"": [{""word"": ""今日"", ""reading"": ""きょう"", ""meaning"": ""today"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""は"", ""reading"": ""は"", ""meaning"": ""[Topic Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""八日"", ""reading"": ""ようか"", ""meaning"": ""eighth day"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""です"", ""reading"": ""です"", ""meaning"": ""is"", ""role"": ""Copula"", ""components"": [], ""combined_explanation"": """"}], ""grammar"": {""context"": ""This sentence states the current date, specifically identifying it as the eighth day of the month. It provides a straightforward declaration about the time."", ""steps"": [""**今日** - Refers to the current day, marking the topic of the sentence."", ""**は** - Marks “今日” as the topic of the sentence."", ""**八日** - Specifies the date, indicating it is the eighth day."", ""**です** - A polite ending particle that functions as the copula, linking the subject to its description.""], ""sentence_pattern"": ""- [Topic] + [は] + [Date] + [です]\n- **Kanji**: 明日は十五日です。\n- **Hiragana**: あしたはじゅうごにちです。\n- **English Translation**: Tomorrow is the fifteenth day."", ""sentence_pattern_kanji"": ""明日は十五日です。"", ""sentence_pattern_hiragana"": ""あしたはじゅうごにちです。"", ""sentence_pattern_english"": ""Tomorrow is the fifteenth day."", ""contribution"": """"}, ""tips"": {""tip"": ""Remember that は marks the topic of the sentence, which in this case is “today.” It helps to focus on what the sentence is about, making it clear that we are discussing the current day."", ""common_mistake"": ""Beginners might confuse the use of です with other verbs. In this context, です is used to equate the subject with its description, similar to the verb \""to be\"" in English."", ""alternative_expression"": {""kanji"": ""今日は八日です。"", ""hiragana"": ""きょうはようかです。"", ""english"": ""Today is the eighth day.""}, ""new_words_in_alternative"": []}}",Vocab,15,eight days; the eighth day of the month,,今日は八日です。,
N5,,,四,し,Numeric,I have four apples.,"{""vocabulary"": [{""word"": ""私"", ""reading"": ""わたし"", ""meaning"": ""I"", ""role"": ""Pronoun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""は"", ""reading"": ""は"", ""meaning"": ""[Topic Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""四つ"", ""reading"": ""よっつ"", ""meaning"": ""four (things)"", ""role"": ""Numeral/Counter"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""リンゴ"", ""reading"": ""りんご"", ""meaning"": ""apple"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""を"", ""reading"": ""を"", ""meaning"": ""[Object Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""持っています"", ""reading"": ""もっています"", ""meaning"": ""have"", ""role"": ""Verb, present continuous"", ""components"": [], ""combined_explanation"": """"}], ""grammar"": {""context"": ""This sentence expresses that the speaker possesses a specific quantity of apples. It indicates both the number of apples and the speaker's ownership."", ""steps"": [""**私** - Refers to the speaker, “I.”"", ""**は** - Marks “私” as the topic of the sentence."", ""**四つ** - Specifies the quantity of apples, using a counter for things."", ""**リンゴ** - Indicates the object being possessed, “apples.”"", ""**を** - Marks “リンゴ” as the direct object of the verb."", ""**持っています** - The present continuous form of “持つ,” indicating that the speaker currently has the apples.""], ""sentence_pattern"": ""- [Topic] + [は] + [Quantity] + [Object] + [を] + [Verb (present continuous)]\n- **Kanji**: 彼は三つの本を持っています。\n- **Hiragana**: かれはみっつのほんをもっています。\n- **English Translation**: He has three books."", ""sentence_pattern_kanji"": ""彼は三つの本を持っています。"", ""sentence_pattern_hiragana"": ""かれはみっつのほんをもっています。"", ""sentence_pattern_english"": ""He has three books."", ""contribution"": """"}, ""tips"": {""tip"": ""Remember that the particle は marks the topic of the sentence, while を marks the direct object. This helps clarify what you are talking about and what action is being performed."", ""common_mistake"": ""Beginners often confuse the use of the counters. Make sure to use the correct counter for the type of object you are counting (e.g., 四つ for general objects like apples)."", ""alternative_expression"": {""kanji"": ""私はリンゴを四つ持っています。"", ""hiragana"": ""わたしはりんごをよっつもっています。"", ""english"": ""I have four apples.""}, ""new_words_in_alternative"": [{""word"": ""持っています"", ""reading"": ""もっています"", ""meaning"": ""have"", ""description"": ""Verb, present continuous""}]}}",Vocab,15,four,,私は四つリンゴを持っています。,
N5,,,だけ,だけ,Particle,I only ate an apple.,"{""vocabulary"": [{""word"": ""りんご"", ""reading"": ""りんご"", ""meaning"": ""apple"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""だけ"", ""reading"": ""だけ"", ""meaning"": ""only"", ""role"": ""Adverb"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""食べました"", ""reading"": ""たべました"", ""meaning"": ""ate"", ""role"": ""Verb, past tense"", ""components"": [{""part"": ""食べる"", ""reading"": ""たべる"", ""meaning"": ""to eat"", ""contribution"": ""Verb""}], ""combined_explanation"": """"}], ""grammar"": {""context"": ""This sentence conveys that the speaker consumed only one apple and emphasizes that no other food was eaten. It highlights the exclusivity of the action."", ""steps"": [""**りんご** - The object of the action, specifying what was eaten."", ""**だけ** - Limits the action to just the apple, indicating exclusivity."", ""**食べました** - The past tense of “食べる,” indicating that the action of eating has been completed.""], ""sentence_pattern"": ""- [Object] + [だけ] + [Verb (past tense)]\n- **Kanji**: パンだけ食べました。\n- **Hiragana**: ぱんだけたべました。\n- **English Translation**: I only ate bread."", ""sentence_pattern_kanji"": ""パンだけ食べました。"", ""sentence_pattern_hiragana"": ""ぱんだけたべました。"", ""sentence_pattern_english"": ""I only ate bread."", ""contribution"": """"}, ""tips"": {""tip"": ""Remember that だけ is used to express exclusivity. It’s a straightforward way to indicate that something is the only thing involved in the action."", ""common_mistake"": ""Beginners might confuse だけ with other particles like も (also). Remember that だけ emphasizes limitation, while も adds inclusivity."", ""alternative_expression"": {""kanji"": ""りんごしか食べませんでした。"", ""hiragana"": ""りんごしかたべませんでした。"", ""english"": ""I only ate an apple.""}, ""new_words_in_alternative"": [{""word"": ""しか"", ""reading"": ""しか"", ""meaning"": ""only"", ""description"": ""Particle""}]}}",Grammar,15,"only ~, just ~",,りんごだけ食べました。,
N5,,,七つ,ななつ,Noun,I have seven apples.,"{""vocabulary"": [{""word"": ""私"", ""reading"": ""わたし"", ""meaning"": ""I"", ""role"": ""Pronoun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""は"", ""reading"": ""は"", ""meaning"": ""[Topic Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""七つ"", ""reading"": ""ななつ"", ""meaning"": ""seven (counting objects)"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""の"", ""reading"": ""の"", ""meaning"": ""[Possessive/Attributive Particle]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""リンゴ"", ""reading"": ""りんご"", ""meaning"": ""apple"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""を"", ""reading"": ""を"", ""meaning"": ""[Object Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""持っています"", ""reading"": ""もっています"", ""meaning"": ""have"", ""role"": ""Verb, present continuous"", ""components"": [], ""combined_explanation"": """"}], ""grammar"": {""context"": ""This sentence expresses that the speaker possesses a specific quantity of apples. It indicates both the subject (the speaker) and the quantity of the object (apples)."", ""steps"": [""**私** - Refers to the speaker, “I.”"", ""**は** - Marks “私” as the topic of the sentence."", ""**七つ** - Indicates the quantity of the apples, specifically using the counting form for objects."", ""**の** - Connects the quantity to the noun, indicating possession or description."", ""**リンゴ** - Refers to the object being possessed, “apples.”"", ""**を** - Marks “リンゴ” as the direct object of the verb."", ""**持っています** - The present continuous form of “持つ,” indicating that the speaker currently has the apples.""], ""sentence_pattern"": ""- [Topic] + [は] + [Quantity] + [の] + [Object] + [を] + [Verb (present continuous)]\n- **Kanji**: 彼は三つの本を持っています。\n- **Hiragana**: かれはみっつのほんをもっています。\n- **English Translation**: He has three books."", ""sentence_pattern_kanji"": ""彼は三つの本を持っています。"", ""sentence_pattern_hiragana"": ""かれはみっつのほんをもっています。"", ""sentence_pattern_english"": ""He has three books."", ""contribution"": """"}, ""tips"": {""tip"": ""Remember that the particle は marks the topic of the sentence, while を marks the object of the verb. This helps clarify who is doing the action and what is being acted upon."", ""common_mistake"": ""Beginners often confuse the use of の and のに. In this context, の is used to connect the quantity to the noun, while のに is used to indicate a condition or contrast."", ""alternative_expression"": {""kanji"": ""私はリンゴを七つ持っています。"", ""hiragana"": ""わたしはりんごをななつもっています。"", ""english"": ""I have seven apples.""}, ""new_words_in_alternative"": [{""word"": ""持っています"", ""reading"": ""もっています"", ""meaning"": ""have"", ""description"": ""Verb, present continuous""}]}}",Vocab,15,seven (things),,私は七つのリンゴを持っています。,
N5,,,年,とし,Noun,I am thirty years old. My age is thirty.,"{""vocabulary"": [{""word"": ""私は"", ""reading"": ""わたしは"", ""meaning"": ""I (topic marker)"", ""role"": ""Pronoun + Particle"", ""components"": [{""part"": ""私"", ""reading"": ""わたし"", ""meaning"": ""I"", ""contribution"": ""Pronoun""}, {""part"": ""は"", ""reading"": ""は"", ""meaning"": ""[Topic Marker]"", ""contribution"": ""Particle""}], ""combined_explanation"": """"}, {""word"": ""三十歳"", ""reading"": ""さんじゅっさい"", ""meaning"": ""thirty years old"", ""role"": ""Noun"", ""components"": [{""part"": ""三十"", ""reading"": ""さんじゅう"", ""meaning"": ""thirty"", ""contribution"": ""Numeral""}, {""part"": ""歳"", ""reading"": ""さい"", ""meaning"": ""years old"", ""contribution"": ""Noun, counter for age""}], ""combined_explanation"": """"}, {""word"": ""です"", ""reading"": ""です"", ""meaning"": ""is"", ""role"": ""Copula"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""私の"", ""reading"": ""わたしの"", ""meaning"": ""my"", ""role"": ""Pronoun + Particle"", ""components"": [{""part"": ""私"", ""reading"": ""わたし"", ""meaning"": ""I"", ""contribution"": ""Pronoun""}, {""part"": ""の"", ""reading"": ""の"", ""meaning"": ""[Possessive Marker]"", ""contribution"": ""Particle""}], ""combined_explanation"": """"}, {""word"": ""年"", ""reading"": ""とし"", ""meaning"": ""age"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""三十"", ""reading"": ""さんじゅう"", ""meaning"": ""thirty"", ""role"": ""Numeral"", ""components"": [], ""combined_explanation"": """"}], ""grammar"": {""context"": ""The sentences express the speaker's age in two different ways. The first sentence states their age directly, while the second emphasizes the concept of age as a possession."", ""steps"": [""**私は** - Marks “I” as the topic of the first sentence."", ""**三十歳です** - States the speaker's age in a polite form."", ""**私の年は** - Introduces the second sentence, marking “my age” as the topic."", ""**三十です** - Reiterates the age in a straightforward manner.""], ""sentence_pattern"": ""- [Topic] + [は] + [Age] + [です]\n- **Kanji**: 彼は二十五歳です。\n- **Hiragana**: かれはにじゅうごさいです。\n- **English Translation**: He is twenty-five years old."", ""sentence_pattern_kanji"": ""彼は二十五歳です。"", ""sentence_pattern_hiragana"": ""かれはにじゅうごさいです。"", ""sentence_pattern_english"": ""He is twenty-five years old."", ""contribution"": """"}, ""tips"": {""tip"": ""Remember that the structure “[Topic] + は + [Age] + です” is a common way to express age in Japanese. It’s straightforward and polite."", ""common_mistake"": ""Beginners often confuse the use of 年 (とし) with 歳 (さい). While 年 can refer to years in general, 歳 is specifically used for age."", ""alternative_expression"": {""kanji"": ""私は30歳です。"", ""hiragana"": ""わたしはさんじゅっさいです。"", ""english"": ""I am 30 years old.""}, ""new_words_in_alternative"": [{""word"": ""30"", ""reading"": ""さんじゅう"", ""meaning"": ""thirty"", ""description"": ""Numeral""}]}}",Vocab,15,"year, age",,私は三十歳です。私の年は三十です。,
N5,,,～階,～かい,Noun,This building has five floors.,"{""vocabulary"": [{""word"": ""この"", ""reading"": ""この"", ""meaning"": ""this"", ""role"": ""Demonstrative adjective"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""ビル"", ""reading"": ""びる"", ""meaning"": ""building"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""は"", ""reading"": ""は"", ""meaning"": ""[Topic Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""五階"", ""reading"": ""ごかい"", ""meaning"": ""five floors"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""です"", ""reading"": ""です"", ""meaning"": ""is"", ""role"": ""Copula"", ""components"": [], ""combined_explanation"": """"}], ""grammar"": {""context"": ""This sentence describes a specific building and states the number of floors it has. It provides information about the building's structure."", ""steps"": [""**この** - Specifies which building is being referred to, indicating proximity (this building)."", ""**ビル** - The subject of the sentence, referring to a building."", ""**は** - Marks “ビル” as the topic of the sentence."", ""**五階** - Indicates the number of floors in the building."", ""**です** - A polite ending that functions as the verb “is,” linking the subject and the predicate.""], ""sentence_pattern"": ""- [Demonstrative] + [Noun] + [は] + [Number + Noun] + [です]\n- **Kanji**: その家は三階です。\n- **Hiragana**: そのいえはさんがいです。\n- **English Translation**: That house has three floors."", ""sentence_pattern_kanji"": ""その家は三階です。"", ""sentence_pattern_hiragana"": ""そのいえはさんがいです。"", ""sentence_pattern_english"": ""That house has three floors."", ""contribution"": """"}, ""tips"": {""tip"": ""Remember that は marks the topic of the sentence, which is what the sentence is about. In this case, it highlights the building being discussed."", ""common_mistake"": ""Beginners often confuse です with other verbs. Remember that です is used to link the subject with a description or state of being, similar to \""is\"" in English."", ""alternative_expression"": {""kanji"": ""この建物は五階です。"", ""hiragana"": ""このたてものはごかいです。"", ""english"": ""This structure has five floors.""}, ""new_words_in_alternative"": []}}",Vocab,15,counter for floors of a building,,このビルは五階です。,
N5,,,外,ほか,Noun,Other people did not come.,"{""vocabulary"": [{""word"": ""ほかの"", ""reading"": ""ほかの"", ""meaning"": ""other"", ""role"": ""Adjective"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""人"", ""reading"": ""ひと"", ""meaning"": ""person"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""は"", ""reading"": ""は"", ""meaning"": ""[Topic Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""来ません"", ""reading"": ""きません"", ""meaning"": ""do not come"", ""role"": ""Verb, negative present tense"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""でした"", ""reading"": ""でした"", ""meaning"": ""was"", ""role"": ""Verb, past tense of です"", ""components"": [{""part"": ""来る"", ""reading"": ""くる"", ""meaning"": ""to come"", ""contribution"": ""Verb""}], ""combined_explanation"": """"}], ""grammar"": {""context"": ""This sentence conveys that other people did not arrive at a certain event or location. It emphasizes the absence of those individuals in the past."", ""steps"": [""**ほかの人** - Refers to “other people,” marking them as the topic of the sentence."", ""**は** - Marks “ほかの人” as the topic."", ""**来ません** - The negative present form of “来る,” indicating that they do not come."", ""**でした** - Indicates that the action of not coming was completed in the past.""], ""sentence_pattern"": ""- [Topic] + [は] + [Verb (negative past)]\n- **Kanji**: 彼は来ませんでした。\n- **Hiragana**: かれはきませんでした。\n- **English Translation**: He did not come."", ""sentence_pattern_kanji"": ""彼は来ませんでした。"", ""sentence_pattern_hiragana"": ""かれはきませんでした。"", ""sentence_pattern_english"": ""He did not come."", ""contribution"": """"}, ""tips"": {""tip"": ""Remember that the combination of 来ません (do not come) and でした (was) indicates that the action did not happen in the past. This is a common structure for expressing negative past actions."", ""common_mistake"": ""Beginners often confuse the use of 来ません (negative present) and 来ました (past affirmative). Make sure to use the correct form based on whether you are talking about something that did not happen or something that did."", ""alternative_expression"": {""kanji"": ""他の人は来なかった。"", ""hiragana"": ""ほかのひとはこなかった。"", ""english"": ""Other people did not come.""}, ""new_words_in_alternative"": [{""word"": ""他"", ""reading"": ""ほか"", ""meaning"": ""other"", ""description"": ""Noun""}, {""word"": ""来なかった"", ""reading"": ""こなかった"", ""meaning"": ""did not come"", ""description"": ""Verb, past negative""}]}}",Vocab,15,"other, the rest",,ほかの人は来ませんでした。,
N5,,,いくつ,いくつ,Noun,How old are you now?,"{""vocabulary"": [{""word"": ""あなた"", ""reading"": ""あなた"", ""meaning"": ""you"", ""role"": ""Pronoun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""は"", ""reading"": ""は"", ""meaning"": ""[Topic Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""今"", ""reading"": ""いま"", ""meaning"": ""now"", ""role"": ""Adverb"", ""components"": [], ""combined_explanation"": "" **いくつ (いくつ)**: “how many” or “how old” - [Interrogative pronoun]""}, {""word"": ""ですか"", ""reading"": ""ですか"", ""meaning"": ""is it?"", ""role"": ""Copula + Question marker"", ""components"": [{""part"": ""です"", ""reading"": ""です"", ""meaning"": ""is"", ""contribution"": ""Copula""}, {""part"": ""か"", ""reading"": ""か"", ""meaning"": ""[Question marker]"", ""contribution"": ""Particle""}], ""combined_explanation"": """"}], ""grammar"": {""context"": ""This sentence is a polite inquiry about someone's age, asking how old they are at the present moment. It is commonly used in conversations to gather personal information."", ""steps"": [""**あなた** - Refers to the person being addressed, “you.”"", ""**は** - Marks “あなた” as the topic of the sentence."", ""**今** - Indicates the current time, meaning “now.”"", ""**いくつ** - Asks about quantity or age, meaning “how many” or “how old.”"", ""**ですか** - A polite way to ask a question, turning the statement into an inquiry.""], ""sentence_pattern"": ""- [Topic] + [は] + [Time/Adverb] + [Interrogative] + [ですか]\n- **Kanji**: あなたは今、何歳ですか？\n- **Hiragana**: あなたはいま、なんさいですか？\n- **English Translation**: How old are you now?"", ""sentence_pattern_kanji"": ""あなたは今、何歳ですか？"", ""sentence_pattern_hiragana"": ""あなたはいま、なんさいですか？"", ""sentence_pattern_english"": ""How old are you now?"", ""contribution"": """"}, ""tips"": {""tip"": ""Remember that “いくつ” can refer to both age and quantity, but in this context, it specifically asks about age. The structure is straightforward: you introduce the topic, specify the time, and then ask the question."", ""common_mistake"": ""Beginners might confuse “いくつ” with “何歳 (なんさい)” which is also used to ask about age. While both can be used, “いくつ” is more casual and common in spoken language."", ""alternative_expression"": {""kanji"": ""あなたは何歳ですか？"", ""hiragana"": ""あなたはなんさいですか？"", ""english"": ""How old are you?""}, ""new_words_in_alternative"": [{""word"": ""何歳"", ""reading"": ""なんさい"", ""meaning"": ""how old"", ""description"": ""Interrogative phrase""}]}}",Vocab,15,"how many, how old",,あなたは今、いくつですか？,
N5,分かる(わかる): to understand; 分ける(わける): to divide; 一分(いっぷん): one minute,ぶん,,,,,,Kanji,15,minute/part,分,,わ
N5,六月(ろくがつ): June; 六人(ろくにん): six people; 六時(ろくじ): six o’clock,ろく,,,,,,Kanji,15, six,六,,む
N5,南(みなみ): south; 南口(みなみぐち): south exit; 南国(なんごく): southern country,なん,,,,,,Kanji,15,south,南,,みなみ
N5,,,一月,ひとつき,Noun,January is cold.,"{""vocabulary"": [{""word"": ""一月"", ""reading"": ""いちがつ"", ""meaning"": ""January"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""は"", ""reading"": ""は"", ""meaning"": ""[Topic Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""寒い"", ""reading"": ""さむい"", ""meaning"": ""cold"", ""role"": ""Adjective"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""です"", ""reading"": ""です"", ""meaning"": ""[Polite ending particle]"", ""role"": ""Copula"", ""components"": [], ""combined_explanation"": """"}], ""grammar"": {""context"": ""This sentence describes the weather condition of January, stating that it is cold. It provides a simple observation about the month."", ""steps"": [""**一月** - Refers to the month of January."", ""**は** - Marks “一月” as the topic of the sentence."", ""**寒い** - An adjective that describes the state of January."", ""**です** - A polite ending that adds formality to the statement.""], ""sentence_pattern"": ""- [Topic] + [は] + [Adjective] + [です]\n- **Kanji**: 今日は暑いです。\n- **Hiragana**: きょうはあついです。\n- **English Translation**: Today is hot."", ""sentence_pattern_kanji"": ""今日は暑いです。"", ""sentence_pattern_hiragana"": ""きょうはあついです。"", ""sentence_pattern_english"": ""Today is hot."", ""contribution"": """"}, ""tips"": {""tip"": ""Remember that は marks the topic of the sentence, which is often the subject but can also be a broader context. In this case, it indicates that we are talking about January."", ""common_mistake"": ""Beginners sometimes confuse the use of です with other verbs. Remember that です is used to make statements polite and is often used with nouns and adjectives."", ""alternative_expression"": {""kanji"": ""一月は寒い。"", ""hiragana"": ""いちがつはさむい。"", ""english"": ""January is cold.""}, ""new_words_in_alternative"": []}}",Vocab,15,one month,,一月は寒いです。,
N5,円(えん): yen; 一円(いちえん): one yen; 円い(まるい): round,えん,,,,,,Kanji,15,circle/yen,円,,まる
N5,百(ひゃく): hundred; 百円(ひゃくえん): one hundred yen; 三百(さんびゃく): three hundred,ひゃく,,,,,,Kanji,15,hundred,百,,もも
