JLPT,Example Words,Onyomi,Word,Reading,Word Type,Example Sentence EN,breakdown,type,Lesson,Meaning,Kanji,Example Sentence JP,Kunyomi
N5,,,青,あお,Noun,I like blue.,"{""vocabulary"": [{""word"": ""青"", ""reading"": ""あお"", ""meaning"": ""blue"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""が"", ""reading"": ""が"", ""meaning"": ""[Subject Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""好き"", ""reading"": ""すき"", ""meaning"": ""like"", ""role"": ""Adjective"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""です"", ""reading"": ""です"", ""meaning"": ""[Polite ending particle]"", ""role"": ""Copula"", ""components"": [], ""combined_explanation"": """"}], ""grammar"": {""context"": ""This sentence expresses the speaker's preference for the color blue. It is a simple statement of liking something, which is common in everyday conversation."", ""steps"": [""**青** - Refers to the color blue, which is the subject of the sentence."", ""**が** - Marks “青” as the subject of the sentence."", ""**好き** - An adjective that expresses liking or fondness."", ""**です** - A polite ending particle that adds formality to the sentence.""], ""sentence_pattern"": ""- [Subject] + [が] + [Adjective] + [です]\n- **Kanji**: 猫が好きです。\n- **Hiragana**: ねこがすきです。\n- **English Translation**: I like cats."", ""sentence_pattern_kanji"": ""猫が好きです。"", ""sentence_pattern_hiragana"": ""ねこがすきです。"", ""sentence_pattern_english"": ""I like cats."", ""contribution"": """"}, ""tips"": {""tip"": ""Remember that in Japanese, the subject often comes first, followed by the subject marker (が), then the adjective (好き), and finally the polite ending (です). This structure is quite common for expressing likes and dislikes."", ""common_mistake"": ""Beginners might confuse the use of が with は. Use が when you want to emphasize the subject, especially when stating preferences or likes."", ""alternative_expression"": {""kanji"": ""青が好きだ。"", ""hiragana"": ""あおがすきだ。"", ""english"": ""I like blue. (less formal)""}, ""new_words_in_alternative"": [{""word"": ""だ"", ""reading"": ""だ"", ""meaning"": ""[Plain form ending particle]"", ""description"": ""Copula""}]}}",Vocab,5,blue,,青が好きです。,
N5,,,足; 脚,あし,Noun,My foot hurts.,"{""vocabulary"": [{""word"": ""私"", ""reading"": ""わたし"", ""meaning"": ""I"", ""role"": ""Pronoun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""の"", ""reading"": ""の"", ""meaning"": ""[Possessive particle]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""足"", ""reading"": ""あし"", ""meaning"": ""foot / leg"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""が"", ""reading"": ""が"", ""meaning"": ""[Subject Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""痛い"", ""reading"": ""いたい"", ""meaning"": ""hurts"", ""role"": ""Adjective"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""です"", ""reading"": ""です"", ""meaning"": ""[Polite ending particle]"", ""role"": ""Copula"", ""components"": [], ""combined_explanation"": """"}], ""grammar"": {""context"": ""This sentence expresses a personal feeling of discomfort, specifically indicating that the speaker's foot is in pain. It conveys a simple statement about a physical condition."", ""steps"": [""**私** - Refers to the speaker, “I.”"", ""**の** - Indicates possession, linking “I” to “foot.”"", ""**足** - Refers to the body part, “foot” or “leg.”"", ""**が** - Marks “足” as the subject of the sentence."", ""**痛い** - An adjective that describes the state of the foot, meaning “hurts.”"", ""**です** - A polite ending that adds formality to the statement.""], ""sentence_pattern"": ""- [Subject] + [の] + [Noun] + [が] + [Adjective] + [です]\n- **Kanji**: 彼の頭が痛いです。\n- **Hiragana**: かれのあたまがいたいです。\n- **English Translation**: His head hurts."", ""sentence_pattern_kanji"": ""彼の頭が痛いです。"", ""sentence_pattern_hiragana"": ""かれのあたまがいたいです。"", ""sentence_pattern_english"": ""His head hurts."", ""contribution"": """"}, ""tips"": {""tip"": ""Remember that の is used to indicate possession, similar to the English apostrophe-s ('s). In this case, it connects “I” to “foot,” showing that the foot belongs to the speaker."", ""common_mistake"": ""Beginners often confuse が and は. In this context, が is used to mark the subject (the foot that hurts), while は would indicate the topic of the sentence, which is not necessary here."", ""alternative_expression"": {""kanji"": ""足が痛いです。"", ""hiragana"": ""あしがいたいです。"", ""english"": ""My foot hurts. (without the possessive)""}, ""new_words_in_alternative"": [{""word"": ""足"", ""reading"": ""あし"", ""meaning"": ""foot / leg"", ""description"": ""Noun""}]}}",Vocab,5,foot; leg,,私の足が痛いです。,
N5,,,ハンカチ,ハンカチ,Noun,I have a handkerchief.,"{""vocabulary"": [{""word"": ""私"", ""reading"": ""わたし"", ""meaning"": ""I"", ""role"": ""Pronoun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""は"", ""reading"": ""は"", ""meaning"": ""[Topic Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""ハンカチ"", ""reading"": ""はんかち"", ""meaning"": ""handkerchief"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""を"", ""reading"": ""を"", ""meaning"": ""[Object Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""持っています"", ""reading"": ""もっています"", ""meaning"": ""have"", ""role"": ""Verb, present continuous"", ""components"": [], ""combined_explanation"": """"}], ""grammar"": {""context"": ""This sentence expresses that the speaker possesses a handkerchief. It indicates a state of having something in the present moment."", ""steps"": [""**私** - Refers to the speaker, “I.”"", ""**は** - Marks “私” as the topic of the sentence."", ""**ハンカチ** - Specifies the object being possessed, which is a handkerchief."", ""**を** - Marks “ハンカチ” as the direct object of the verb."", ""**持っています** - The present continuous form of “持つ,” indicating that the speaker currently has the handkerchief.""], ""sentence_pattern"": ""- [Topic] + [は] + [Object] + [を] + [Verb (present continuous)]\n- **Kanji**: 彼は本を持っています。\n- **Hiragana**: かれはほんをもっています。\n- **English Translation**: He has a book."", ""sentence_pattern_kanji"": ""彼は本を持っています。"", ""sentence_pattern_hiragana"": ""かれはほんをもっています。"", ""sentence_pattern_english"": ""He has a book."", ""contribution"": """"}, ""tips"": {""tip"": ""Remember that は marks the topic of the sentence, while を marks the direct object. This structure helps clarify who is doing the action and what is being acted upon."", ""common_mistake"": ""Beginners often confuse the use of は and が. In this context, は is used to indicate the topic (the speaker), while が is typically used for the subject of a sentence."", ""alternative_expression"": {""kanji"": ""私はハンカチを持っている。"", ""hiragana"": ""わたしははんかちをもっている。"", ""english"": ""I have a handkerchief.""}, ""new_words_in_alternative"": [{""word"": ""持っている"", ""reading"": ""もっている"", ""meaning"": ""have"", ""description"": ""Verb, present continuous""}]}}",Vocab,5,handkerchief,,私はハンカチを持っています。,
N5,,,デパート,デパート,Noun,I will go to the department store.,"{""vocabulary"": [{""word"": ""私"", ""reading"": ""わたし"", ""meaning"": ""I"", ""role"": ""Pronoun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""は"", ""reading"": ""は"", ""meaning"": ""[Topic Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""デパート"", ""reading"": ""でぱーと"", ""meaning"": ""department store"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""に"", ""reading"": ""に"", ""meaning"": ""[Direction/Location Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""行きます"", ""reading"": ""いきます"", ""meaning"": ""will go"", ""role"": ""Verb, polite form"", ""components"": [{""part"": ""行く"", ""reading"": ""いく"", ""meaning"": ""to go"", ""contribution"": ""Verb""}], ""combined_explanation"": """"}], ""grammar"": {""context"": ""This sentence expresses the speaker's intention to go to a department store. It indicates a future action in a polite manner."", ""steps"": [""**私** - Refers to the speaker, “I.”"", ""**は** - Marks “私” as the topic of the sentence."", ""**デパート** - Specifies the destination, “department store.”"", ""**に** - Indicates the direction or location of the action, meaning “to.”"", ""**行きます** - The polite form of the verb “行く,” indicating the action of going.""], ""sentence_pattern"": ""- [Topic] + [は] + [Destination] + [に] + [Verb (polite form)]\n- **Kanji**: 彼は学校に行きます。\n- **Hiragana**: かれはがっこうにいきます。\n- **English Translation**: He will go to school."", ""sentence_pattern_kanji"": ""彼は学校に行きます。"", ""sentence_pattern_hiragana"": ""かれはがっこうにいきます。"", ""sentence_pattern_english"": ""He will go to school."", ""contribution"": """"}, ""tips"": {""tip"": ""Remember that は marks the topic of the sentence, which is often the subject, but not always. It helps to focus on what the sentence is about."", ""common_mistake"": ""Beginners might confuse に with へ. Remember that に indicates a specific destination or location, while へ indicates direction more generally."", ""alternative_expression"": {""kanji"": ""私はデパートへ行きます。"", ""hiragana"": ""わたしはでぱーとへいきます。"", ""english"": ""I will go to the department store.""}, ""new_words_in_alternative"": [{""word"": ""へ"", ""reading"": ""へ"", ""meaning"": ""[Direction Marker]"", ""description"": ""Particle""}]}}",Vocab,5,(abbreviation) department store,,私はデパートに行きます。,
N5,,,海,うみ,Noun,I will go to the sea.,"{""vocabulary"": [{""word"": ""私"", ""reading"": ""わたし"", ""meaning"": ""I"", ""role"": ""Pronoun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""は"", ""reading"": ""は"", ""meaning"": ""[Topic Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""海"", ""reading"": ""うみ"", ""meaning"": ""sea"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""に"", ""reading"": ""に"", ""meaning"": ""[Direction/Target Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""行きます"", ""reading"": ""いきます"", ""meaning"": ""will go"", ""role"": ""Verb, polite form"", ""components"": [{""part"": ""行く"", ""reading"": ""いく"", ""meaning"": ""to go"", ""contribution"": ""Verb""}], ""combined_explanation"": """"}], ""grammar"": {""context"": ""This sentence expresses the speaker's intention to go to the sea. It indicates a future action and specifies the destination."", ""steps"": [""**私** - Refers to the speaker, “I.”"", ""**は** - Marks “私” as the topic of the sentence."", ""**海** - Indicates the destination, “the sea.”"", ""**に** - Indicates direction or target, meaning “to.”"", ""**行きます** - The polite form of the verb “行く,” indicating the action of going in the future.""], ""sentence_pattern"": ""- [Topic] + [は] + [Destination] + [に] + [Verb (polite form)]\n- **Kanji**: 彼は学校に行きます。\n- **Hiragana**: かれはがっこうにいきます。\n- **English Translation**: He will go to school."", ""sentence_pattern_kanji"": ""彼は学校に行きます。"", ""sentence_pattern_hiragana"": ""かれはがっこうにいきます。"", ""sentence_pattern_english"": ""He will go to school."", ""contribution"": """"}, ""tips"": {""tip"": ""Remember that は marks the topic of the sentence, which is often the subject, but not always. It helps to focus on what the sentence is about."", ""common_mistake"": ""Beginners sometimes confuse に with へ. Remember that に is used to indicate the target of the action, while へ indicates direction more generally."", ""alternative_expression"": {""kanji"": ""私は海へ行きます。"", ""hiragana"": ""わたしはうみへいきます。"", ""english"": ""I will go to the sea.""}, ""new_words_in_alternative"": [{""word"": ""へ"", ""reading"": ""へ"", ""meaning"": ""[Direction Marker]"", ""description"": ""Particle""}]}}",Vocab,5,"sea, ocean",,私は海に行きます。,
N5,,,晴れる,はれる,Godan verb,I think it will be sunny today.,"{""vocabulary"": [{""word"": ""今日"", ""reading"": ""きょう"", ""meaning"": ""today"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""は"", ""reading"": ""は"", ""meaning"": ""[Topic Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""晴れる"", ""reading"": ""はれる"", ""meaning"": ""to be sunny"", ""role"": ""Verb, dictionary form"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""と"", ""reading"": ""と"", ""meaning"": ""[Quoting particle]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""思います"", ""reading"": ""おもいます"", ""meaning"": ""I think"", ""role"": ""Verb, polite form"", ""components"": [{""part"": ""思う"", ""reading"": ""おもう"", ""meaning"": ""to think"", ""contribution"": ""Verb, dictionary form""}], ""combined_explanation"": """"}], ""grammar"": {""context"": ""This sentence expresses the speaker's belief or opinion regarding the weather for today, specifically that it will be sunny. It conveys a sense of prediction based on the speaker's thoughts."", ""steps"": [""**今日** - Refers to the current day, marking the time frame of the statement."", ""**は** - Marks “今日” as the topic of the sentence."", ""**晴れる** - The verb in its dictionary form, indicating the action of being sunny."", ""**と** - Used to quote or express thoughts, linking the prediction to the speaker's belief."", ""**思います** - The polite form of “思う,” indicating the speaker's thought or opinion.""], ""sentence_pattern"": ""- [Topic] + [は] + [Verb (dictionary form)] + [と] + [Verb (polite form)]\n- **Kanji**: 明日は雨が降ると思います。\n- **Hiragana**: あしたはあめがふるとおもいます。\n- **English Translation**: I think it will rain tomorrow."", ""sentence_pattern_kanji"": ""明日は雨が降ると思います。"", ""sentence_pattern_hiragana"": ""あしたはあめがふるとおもいます。"", ""sentence_pattern_english"": ""I think it will rain tomorrow."", ""contribution"": """"}, ""tips"": {""tip"": ""Remember that the structure “[Topic] は [Verb] と [Verb]” is a common way to express thoughts or predictions in Japanese. It helps to think of it as “I think that [something will happen].”"", ""common_mistake"": ""Beginners often confuse the use of と and と思う. The particle と is used to quote or express thoughts, while と思う is the verb that indicates the act of thinking."", ""alternative_expression"": {""kanji"": ""今日は晴れるだろうと思います。"", ""hiragana"": ""きょうははれるだろうとおもいます。"", ""english"": ""I think it will probably be sunny today.""}, ""new_words_in_alternative"": [{""word"": ""だろう"", ""reading"": ""だろう"", ""meaning"": ""probably"", ""description"": ""Auxiliary verb""}]}}",Vocab,5,to be sunny,,今日は晴れると思います。,
N5,,,角,かど,Noun,I met my friend at the corner of the park.,"{""vocabulary"": [{""word"": ""公園"", ""reading"": ""こうえん"", ""meaning"": ""park"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""の"", ""reading"": ""の"", ""meaning"": ""[Possessive/Attributive particle]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""角"", ""reading"": ""かど"", ""meaning"": ""corner"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""で"", ""reading"": ""で"", ""meaning"": ""[Location particle]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""友達"", ""reading"": ""ともだち"", ""meaning"": ""friend"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""に"", ""reading"": ""に"", ""meaning"": ""[Target particle]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""会いました"", ""reading"": ""あいました"", ""meaning"": ""met"", ""role"": ""Verb, past tense"", ""components"": [{""part"": ""会う"", ""reading"": ""あう"", ""meaning"": ""to meet"", ""contribution"": ""Verb""}], ""combined_explanation"": """"}], ""grammar"": {""context"": ""This sentence describes an event where the speaker met a friend at a specific location, which is the corner of a park. It provides a clear picture of the action and its setting."", ""steps"": [""**公園の角** - Refers to \""the corner of the park,\"" where the meeting took place."", ""**で** - Indicates the location of the action, meaning \""at.\"""", ""**友達に** - Indicates the target of the action, meaning \""to my friend.\"""", ""**会いました** - The past tense of “会う,” indicating that the action of meeting has been completed.""], ""sentence_pattern"": ""- [Location] + [で] + [Target] + [に] + [Verb (past tense)]\n- **Kanji**: 学校で先生に会いました。\n- **Hiragana**: がっこうでせんせいにあいました。\n- **English Translation**: I met my teacher at school."", ""sentence_pattern_kanji"": ""学校で先生に会いました。"", ""sentence_pattern_hiragana"": ""がっこうでせんせいにあいました。"", ""sentence_pattern_english"": ""I met my teacher at school."", ""contribution"": """"}, ""tips"": {""tip"": ""Remember that で indicates the location where the action takes place, while に indicates the target or recipient of the action. This distinction is crucial for understanding the sentence structure."", ""common_mistake"": ""Beginners often confuse に and で. Remember that に is used for the target of the action (who you are meeting), while で is used for the location of the action (where you are meeting)."", ""alternative_expression"": {""kanji"": ""公園の角で友達と会いました。"", ""hiragana"": ""こうえんのかどでともだちとあいました。"", ""english"": ""I met my friend at the corner of the park.""}, ""new_words_in_alternative"": [{""word"": ""と"", ""reading"": ""と"", ""meaning"": ""with"", ""description"": ""Particle""}]}}",Vocab,5,"corner (e.g., of a street or room)",,公園の角で友達に会いました。,
N5,,,頭,あたま,Noun,My head hurts.,"{""vocabulary"": [{""word"": ""私"", ""reading"": ""わたし"", ""meaning"": ""I"", ""role"": ""Pronoun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""の"", ""reading"": ""の"", ""meaning"": ""[Possessive particle]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""頭"", ""reading"": ""あたま"", ""meaning"": ""head"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""が"", ""reading"": ""が"", ""meaning"": ""[Subject Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""痛い"", ""reading"": ""いたい"", ""meaning"": ""hurts"", ""role"": ""Adjective"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""です"", ""reading"": ""です"", ""meaning"": ""[Polite ending particle]"", ""role"": ""Copula"", ""components"": [], ""combined_explanation"": """"}], ""grammar"": {""context"": ""This sentence expresses a personal feeling of discomfort, specifically indicating that the speaker is experiencing pain in their head. It is a straightforward way to communicate a common health issue."", ""steps"": [""**私** - Refers to the speaker, indicating who is experiencing the pain."", ""**の** - Indicates possession, linking \""私\"" (I) to \""頭\"" (head), meaning \""my head.\"""", ""**頭** - The subject of the sentence, specifying the part of the body that hurts."", ""**が** - Marks \""頭\"" as the subject of the verb."", ""**痛い** - An adjective that describes the state of the head, meaning \""hurts.\"""", ""**です** - A polite ending that makes the sentence more formal.""], ""sentence_pattern"": ""- [Subject (私の頭)] + [が] + [Adjective (痛い)] + [です]\n- **Kanji**: 彼の手が冷たいです。\n- **Hiragana**: かれのてがつめたいです。\n- **English Translation**: His hand is cold."", ""sentence_pattern_kanji"": ""彼の手が冷たいです。"", ""sentence_pattern_hiragana"": ""かれのてがつめたいです。"", ""sentence_pattern_english"": ""His hand is cold."", ""contribution"": """"}, ""tips"": {""tip"": ""Remember that の indicates possession, so \""私の\"" means \""my.\"" This is a common structure in Japanese to show ownership."", ""common_mistake"": ""Beginners might confuse が with は. In this context, が is used to mark the subject of the sentence (the head), while は would indicate the topic, which is not the focus here."", ""alternative_expression"": {""kanji"": ""私の頭が痛い。"", ""hiragana"": ""わたしのあたまがいたい。"", ""english"": ""My head hurts. (This is a more casual way to express the same idea without the polite ending.)""}, ""new_words_in_alternative"": [{""word"": ""痛い"", ""reading"": ""いたい"", ""meaning"": ""hurts"", ""description"": ""Adjective""}]}}",Vocab,5,head,,私の頭が痛いです。,
N5,,,本当,ほんとう,Noun,This is a true story.,"{""vocabulary"": [{""word"": ""これ"", ""reading"": ""これ"", ""meaning"": ""this"", ""role"": ""Pronoun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""は"", ""reading"": ""は"", ""meaning"": ""[Topic Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""本当"", ""reading"": ""ほんとう"", ""meaning"": ""true"", ""role"": ""Noun/Adjective"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""の"", ""reading"": ""の"", ""meaning"": ""[Nominalizer/Particle]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""話"", ""reading"": ""はなし"", ""meaning"": ""story"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""です"", ""reading"": ""です"", ""meaning"": ""is"", ""role"": ""Copula/Verb"", ""components"": [], ""combined_explanation"": """"}], ""grammar"": {""context"": ""This sentence asserts that the subject being referred to (indicated by \""これ\"") is a true story. It emphasizes the authenticity of the narrative being discussed."", ""steps"": [""**これ** - Refers to something close to the speaker, meaning \""this.\"""", ""**は** - Marks \""これ\"" as the topic of the sentence."", ""**本当** - Indicates the quality of being true or genuine."", ""**の** - Connects \""本当\"" to \""話,\"" turning \""true\"" into a descriptor for \""story.\"""", ""**話** - The noun meaning \""story.\"""", ""**です** - A polite ending particle that functions as the verb \""is,\"" affirming the statement.""], ""sentence_pattern"": ""- [Topic] + [は] + [Adjective/Noun] + [の] + [Noun] + [です]\n- **Kanji**: これは面白い話です。\n- **Hiragana**: これはおもしろいはなしです。\n- **English Translation**: This is an interesting story."", ""sentence_pattern_kanji"": ""これは面白い話です。"", ""sentence_pattern_hiragana"": ""これはおもしろいはなしです。"", ""sentence_pattern_english"": ""This is an interesting story."", ""contribution"": """"}, ""tips"": {""tip"": ""Remember that は marks the topic of the sentence, which is often what the sentence is about. In this case, it emphasizes \""this\"" as the subject being described."", ""common_mistake"": ""Beginners might confuse の with other particles. Remember that の is used here to link \""本当\"" (true) to \""話\"" (story), indicating that the story is true."", ""alternative_expression"": {""kanji"": ""これは真実の話です。"", ""hiragana"": ""これはしんじつのはなしです。"", ""english"": ""This is a factual story.""}, ""new_words_in_alternative"": []}}",Vocab,5,"true, real",,これは本当の話です。,
N5,,,よく,よく,Adverb (fukushi),I often read books.,"{""vocabulary"": [{""word"": ""私"", ""reading"": ""わたし"", ""meaning"": ""I"", ""role"": ""Pronoun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""は"", ""reading"": ""は"", ""meaning"": ""[Topic Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""よく"", ""reading"": ""よく"", ""meaning"": ""often"", ""role"": ""Adverb"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""本"", ""reading"": ""ほん"", ""meaning"": ""book"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""を"", ""reading"": ""を"", ""meaning"": ""[Object Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""読みます"", ""reading"": ""よみます"", ""meaning"": ""read"", ""role"": ""Verb, polite form"", ""components"": [{""part"": ""読む"", ""reading"": ""よむ"", ""meaning"": ""to read"", ""contribution"": ""Verb""}], ""combined_explanation"": """"}], ""grammar"": {""context"": ""This sentence conveys that the speaker frequently engages in the activity of reading books. It expresses a habitual action in a polite manner."", ""steps"": [""**私** - Refers to the speaker, marking them as the topic of the sentence."", ""**は** - Marks “私” as the topic."", ""**よく** - Indicates the frequency of the action, meaning “often.”"", ""**本** - The object of the action, meaning “books.”"", ""**を** - Marks “本” as the direct object of the verb."", ""**読みます** - The polite form of the verb “読む,” indicating the action of reading.""], ""sentence_pattern"": ""- [Topic] + [は] + [Adverb] + [Object] + [を] + [Verb (polite form)]\n- **Kanji**: 彼は毎日新聞を読みます。\n- **Hiragana**: かれはまいにちしんぶんをよみます。\n- **English Translation**: He reads the newspaper every day."", ""sentence_pattern_kanji"": ""彼は毎日新聞を読みます。"", ""sentence_pattern_hiragana"": ""かれはまいにちしんぶんをよみます。"", ""sentence_pattern_english"": ""He reads the newspaper every day."", ""contribution"": """"}, ""tips"": {""tip"": ""Remember that は marks the topic of the sentence, while を marks the direct object of the verb. This structure helps clarify who is doing the action and what is being acted upon."", ""common_mistake"": ""Beginners often confuse the use of は and が. In this context, は is used to indicate the topic (the speaker), while が is typically used for the subject of a sentence."", ""alternative_expression"": {""kanji"": ""私はよく書籍を読みます。"", ""hiragana"": ""わたしはよくしょせきをよみます。"", ""english"": ""I often read literature/books.""}, ""new_words_in_alternative"": [{""word"": ""書籍"", ""reading"": ""しょせき"", ""meaning"": ""literature/books"", ""description"": ""Noun""}]}}",Vocab,5,"frequently, often; well, skillfully",,私はよく本を読みます。,
N5,,,ネクタイ,ネクタイ,Noun,He bought a new tie.,"{""vocabulary"": [{""word"": ""彼"", ""reading"": ""かれ"", ""meaning"": ""he"", ""role"": ""Pronoun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""は"", ""reading"": ""は"", ""meaning"": ""[Topic Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""新しい"", ""reading"": ""あたらしい"", ""meaning"": ""new"", ""role"": ""Adjective"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""ネクタイ"", ""reading"": ""ねくたい"", ""meaning"": ""tie"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""を"", ""reading"": ""を"", ""meaning"": ""[Object Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""買いました"", ""reading"": ""かいました"", ""meaning"": ""bought"", ""role"": ""Verb, past tense"", ""components"": [{""part"": ""買う"", ""reading"": ""かう"", ""meaning"": ""to buy"", ""contribution"": ""Verb""}], ""combined_explanation"": """"}], ""grammar"": {""context"": ""This sentence describes an action where a male subject has completed the act of buying a new tie. It conveys a straightforward transaction that has taken place."", ""steps"": [""**彼** - Refers to the subject of the sentence, meaning \""he.\"""", ""**は** - Marks “彼” as the topic of the sentence."", ""**新しい** - Describes the tie as \""new.\"""", ""**ネクタイ** - Indicates the object being bought, which is a \""tie.\"""", ""**を** - Marks “ネクタイ” as the direct object of the verb."", ""**買いました** - The past tense of “買う,” indicating that the action of buying has been completed.""], ""sentence_pattern"": ""- [Subject] + [は] + [Adjective] + [Noun] + [を] + [Verb (past tense)]\n- **Kanji**: 彼は新しい靴を買いました。\n- **Hiragana**: かれはあたらしいくつをかいました。\n- **English Translation**: He bought new shoes."", ""sentence_pattern_kanji"": ""彼は新しい靴を買いました。"", ""sentence_pattern_hiragana"": ""かれはあたらしいくつをかいました。"", ""sentence_pattern_english"": ""He bought new shoes."", ""contribution"": """"}, ""tips"": {""tip"": ""Remember that は marks the topic of the sentence, which helps to clarify who is performing the action. In this case, it is \""he\"" who is buying the tie."", ""common_mistake"": ""Beginners often confuse を with は. Remember that を is used to mark the direct object of the verb (the thing being bought), while は marks the topic of the sentence."", ""alternative_expression"": {""kanji"": ""彼は新しいネクタイを購入しました。"", ""hiragana"": ""かれはあたらしいねくたいをこうにゅうしました。"", ""english"": ""He purchased a new tie.""}, ""new_words_in_alternative"": [{""word"": ""購入"", ""reading"": ""こうにゅう"", ""meaning"": ""purchase"", ""description"": ""Noun/Verb""}]}}",Vocab,5,"tie, necktie",,彼は新しいネクタイを買いました。,
