JLPT,Example Words,Onyomi,Word,Reading,Word Type,Example Sentence EN,breakdown,type,Lesson,Meaning,Kanji,Example Sentence JP,Kunyomi
N5,,,この,この,Pre-noun adjectival (rentaishi),This book is interesting.,"{""vocabulary"": [{""word"": ""この"", ""reading"": ""この"", ""meaning"": ""this"", ""role"": ""Demonstrative adjective"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""本"", ""reading"": ""ほん"", ""meaning"": ""book"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""は"", ""reading"": ""は"", ""meaning"": ""[Topic Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""面白い"", ""reading"": ""おもしろい"", ""meaning"": ""interesting"", ""role"": ""Adjective"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""です"", ""reading"": ""です"", ""meaning"": ""is"", ""role"": ""Copula"", ""components"": [], ""combined_explanation"": """"}], ""grammar"": {""context"": ""This sentence expresses the speaker's opinion about a specific book, indicating that they find it interesting. It is a straightforward statement about the book's quality."", ""steps"": [""**この** - Specifies which book is being referred to, indicating proximity (this book)."", ""**本** - The subject of the sentence, which is the book."", ""**は** - Marks “本” as the topic of the sentence."", ""**面白い** - Describes the quality of the book, meaning it is interesting."", ""**です** - A polite ending that functions as the verb “is,” making the sentence more formal.""], ""sentence_pattern"": ""- [Demonstrative] + [Noun] + [は] + [Adjective] + [です]\n- **Kanji**: あの映画は面白いです。\n- **Hiragana**: あのえいがはおもしろいです。\n- **English Translation**: That movie is interesting."", ""sentence_pattern_kanji"": ""あの映画は面白いです。"", ""sentence_pattern_hiragana"": ""あのえいがはおもしろいです。"", ""sentence_pattern_english"": ""That movie is interesting."", ""contribution"": """"}, ""tips"": {""tip"": ""Remember that は marks the topic of the sentence, which is often the subject but can also be used for emphasis. In this case, it emphasizes the book being discussed."", ""common_mistake"": ""Beginners might confuse これ (this) with この (this + noun). Remember that この must be used with a noun (like 本) to specify which one you are talking about."", ""alternative_expression"": {""kanji"": ""この本は面白いと思います。"", ""hiragana"": ""このほんはおもしろいとおもいます。"", ""english"": ""I think this book is interesting.""}, ""new_words_in_alternative"": [{""word"": ""と思います"", ""reading"": ""とおもいます"", ""meaning"": ""I think"", ""description"": ""Phrase""}]}}",Vocab,4,this (used before a noun to indicate something close to the speaker),,この本は面白いです。,
N5,雨(あめ): rain; 大雨(おおあめ): heavy rain; 梅雨(つゆ): rainy season,う,,,,,,Kanji,4,rain,雨,,あめ
N5,,,石鹸,せっけん,Noun,I wash my hands with soap.,"{""vocabulary"": [{""word"": ""私"", ""reading"": ""わたし"", ""meaning"": ""I"", ""role"": ""Pronoun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""は"", ""reading"": ""は"", ""meaning"": ""[Topic Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""石鹸"", ""reading"": ""せっけん"", ""meaning"": ""soap"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""で"", ""reading"": ""で"", ""meaning"": ""[Means/Method Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""手"", ""reading"": ""て"", ""meaning"": ""hands"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""を"", ""reading"": ""を"", ""meaning"": ""[Object Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""洗います"", ""reading"": ""あらいます"", ""meaning"": ""wash"", ""role"": ""Verb, polite form"", ""components"": [{""part"": ""洗う"", ""reading"": ""あらう"", ""meaning"": ""to wash"", ""contribution"": ""Verb""}], ""combined_explanation"": """"}], ""grammar"": {""context"": ""This sentence describes a simple action where the speaker is stating that they wash their hands using soap. It emphasizes the method (soap) used for the action."", ""steps"": [""**私は** - “I” is marked as the topic of the sentence."", ""**石鹸で** - “with soap” indicates the means by which the action is performed."", ""**手を** - “hands” is marked as the object of the action."", ""**洗います** - The polite present tense form of “to wash,” indicating that the action is habitual or ongoing.""], ""sentence_pattern"": ""- [Topic] + [は] + [Means] + [で] + [Object] + [を] + [Verb (polite form)]\n- **Kanji**: 彼は毎朝顔を洗います。\n- **Hiragana**: かれはまいあさかおをあらいます。\n- **English Translation**: He washes his face every morning."", ""sentence_pattern_kanji"": ""彼は毎朝顔を洗います。"", ""sentence_pattern_hiragana"": ""かれはまいあさかおをあらいます。"", ""sentence_pattern_english"": ""He washes his face every morning."", ""contribution"": """"}, ""tips"": {""tip"": ""Remember that は marks the topic of the sentence, while を marks the object of the verb. This structure helps clarify who is doing the action and what is being acted upon."", ""common_mistake"": ""Beginners often confuse で with other particles like に or へ. Remember that で indicates the means or method of the action, while に and へ indicate direction or destination."", ""alternative_expression"": {""kanji"": ""私は手を石鹸で洗います。"", ""hiragana"": ""わたしはてをせっけんであらいます。"", ""english"": ""I wash my hands with soap.""}, ""new_words_in_alternative"": [{""word"": ""手"", ""reading"": ""て"", ""meaning"": ""hands"", ""description"": ""Noun""}]}}",Vocab,4,soap,,私は石鹸で手を洗います。,
N5,,,赤い,あかい,I-adjective (keiyoushi),The apple is red.,"{""vocabulary"": [{""word"": ""りんご"", ""reading"": ""りんご"", ""meaning"": ""apple"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""は"", ""reading"": ""は"", ""meaning"": ""[Topic Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""赤い"", ""reading"": ""あかい"", ""meaning"": ""red"", ""role"": ""Adjective"", ""components"": [{""part"": ""赤"", ""reading"": ""あか"", ""meaning"": ""red"", ""contribution"": ""Noun/Adjective root""}], ""combined_explanation"": """"}, {""word"": ""です"", ""reading"": ""です"", ""meaning"": ""[Copula]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}], ""grammar"": {""context"": ""This sentence describes the color of an apple, stating that it is red. It provides a simple descriptive statement about the apple."", ""steps"": [""**りんご** - Refers to the subject of the sentence, the apple."", ""**は** - Marks “りんご” as the topic of the sentence."", ""**赤い** - The i-adjective that describes the apple's color."", ""**です** - A polite ending that functions similarly to the verb \""to be\"" in English.""], ""sentence_pattern"": ""- [Topic] + [は] + [Adjective] + [です]\n- **Kanji**: 猫はかわいいです。\n- **Hiragana**: ねこはかわいいです。\n- **English Translation**: The cat is cute."", ""sentence_pattern_kanji"": ""猫はかわいいです。"", ""sentence_pattern_hiragana"": ""ねこはかわいいです。"", ""sentence_pattern_english"": ""The cat is cute."", ""contribution"": """"}, ""tips"": {""tip"": ""Remember that は marks the topic of the sentence, which is often the subject, but not always. It helps to focus on what the sentence is about."", ""common_mistake"": ""Beginners might confuse the use of です with other verbs. Remember that です is used to link the subject with a description or state, similar to \""is\"" in English."", ""alternative_expression"": {""kanji"": ""りんごは赤い色です。"", ""hiragana"": ""りんごはあかいいろです。"", ""english"": ""The apple is the color red.""}, ""new_words_in_alternative"": [{""word"": ""色"", ""reading"": ""いろ"", ""meaning"": ""color"", ""description"": ""Noun""}]}}",Vocab,4,red,,りんごは赤いです。,
N5,,,そば,そば,Noun,I like soba.,"{""vocabulary"": [{""word"": ""私"", ""reading"": ""わたし"", ""meaning"": ""I"", ""role"": ""Pronoun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""は"", ""reading"": ""は"", ""meaning"": ""[Topic Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""そば"", ""reading"": ""そば"", ""meaning"": ""soba"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""が"", ""reading"": ""が"", ""meaning"": ""[Subject Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""好き"", ""reading"": ""すき"", ""meaning"": ""like"", ""role"": ""Adjective"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""です"", ""reading"": ""です"", ""meaning"": ""is"", ""role"": ""Copula"", ""components"": [], ""combined_explanation"": """"}], ""grammar"": {""context"": ""This sentence expresses the speaker's personal preference, indicating that they enjoy eating soba, a type of Japanese noodle. It conveys a simple statement of liking something."", ""steps"": [""**私** - Refers to the speaker, “I.”"", ""**は** - Marks “私” as the topic of the sentence."", ""**そば** - The object of the speaker's liking."", ""**が** - Marks “そば” as the subject of the liking."", ""**好き** - An adjective that expresses the speaker's preference."", ""**です** - A polite ending that confirms the statement.""], ""sentence_pattern"": ""- [Topic] + [は] + [Object] + [が] + [Adjective] + [です]\n- **Kanji**: 彼は寿司が好きです。\n- **Hiragana**: かれはすしがすきです。\n- **English Translation**: He likes sushi."", ""sentence_pattern_kanji"": ""彼は寿司が好きです。"", ""sentence_pattern_hiragana"": ""かれはすしがすきです。"", ""sentence_pattern_english"": ""He likes sushi."", ""contribution"": """"}, ""tips"": {""tip"": ""Remember that は marks the topic of the sentence, while が marks the subject of the liking. This structure helps clarify what you are talking about and what you like."", ""common_mistake"": ""Beginners often confuse the use of は and が. In this context, は introduces the topic (who likes), while が specifies what is liked."", ""alternative_expression"": {""kanji"": ""私はそばが好きだ。"", ""hiragana"": ""わたしはそばがすきだ。"", ""english"": ""I like soba. (less formal)""}, ""new_words_in_alternative"": [{""word"": ""だ"", ""reading"": ""だ"", ""meaning"": ""is"", ""description"": ""Copula""}]}}",Vocab,4,"near, close, beside; Japanese traditional buckwheat noodle",,私はそばが好きです。,
N5,,,低い,ひくい,I-adjective (keiyoushi),This table is low.,"{""vocabulary"": [{""word"": ""この"", ""reading"": ""この"", ""meaning"": ""this"", ""role"": ""Demonstrative adjective"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""テーブル"", ""reading"": ""てーぶる"", ""meaning"": ""table"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""は"", ""reading"": ""は"", ""meaning"": ""[Topic Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""低い"", ""reading"": ""ひくい"", ""meaning"": ""low"", ""role"": ""Adjective, i-adjective"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""です"", ""reading"": ""です"", ""meaning"": ""is"", ""role"": ""Copula"", ""components"": [], ""combined_explanation"": """"}], ""grammar"": {""context"": ""This sentence describes the height of a specific table, indicating that it is low in comparison to other tables or objects. It provides a straightforward observation about the table's characteristic."", ""steps"": [""**この** - Specifies which table is being referred to, indicating proximity (this table)."", ""**テーブル** - The subject of the sentence, which is the table being discussed."", ""**は** - Marks “テーブル” as the topic of the sentence."", ""**低い** - Describes the table's height, indicating it is low."", ""**です** - A polite ending that functions as the verb “is,” making the statement more formal.""], ""sentence_pattern"": ""- [Demonstrative] + [Noun] + [は] + [Adjective] + [です]\n- **Kanji**: この本は面白いです。\n- **Hiragana**: このほんはおもしろいです。\n- **English Translation**: This book is interesting."", ""sentence_pattern_kanji"": ""この本は面白いです。"", ""sentence_pattern_hiragana"": ""このほんはおもしろいです。"", ""sentence_pattern_english"": ""This book is interesting."", ""contribution"": """"}, ""tips"": {""tip"": ""Remember that です is used to make the sentence polite. You can think of it as a way to add respect to your statement."", ""common_mistake"": ""Beginners often forget to use は after the noun when describing it. Always remember to mark the topic with は to clarify what you are talking about."", ""alternative_expression"": {""kanji"": ""このテーブルは低い。"", ""hiragana"": ""このてーぶるはひくい。"", ""english"": ""This table is low.""}, ""new_words_in_alternative"": [{""word"": ""低い"", ""reading"": ""ひくい"", ""meaning"": ""low"", ""description"": ""Adjective""}]}}",Vocab,4,"short, low",,このテーブルは低いです。,
N5,,,レコード,レコード,Noun,I listen to records.,"{""vocabulary"": [{""word"": ""私"", ""reading"": ""わたし"", ""meaning"": ""I"", ""role"": ""Pronoun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""は"", ""reading"": ""は"", ""meaning"": ""[Topic Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""レコード"", ""reading"": ""れこーど"", ""meaning"": ""records"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""を"", ""reading"": ""を"", ""meaning"": ""[Object Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""聞きます"", ""reading"": ""ききます"", ""meaning"": ""listen"", ""role"": ""Verb, polite form"", ""components"": [{""part"": ""聞く"", ""reading"": ""きく"", ""meaning"": ""to listen"", ""contribution"": ""Verb""}], ""combined_explanation"": """"}], ""grammar"": {""context"": ""This sentence expresses the speaker's action of listening to records. It is a simple statement about a personal activity."", ""steps"": [""**私** - Refers to the speaker, “I.”"", ""**は** - Marks “私” as the topic of the sentence."", ""**レコード** - Indicates the object of the action, which is “records.”"", ""**を** - Marks “レコード” as the direct object of the verb."", ""**聞きます** - The polite form of the verb “聞く,” indicating the action of listening.""], ""sentence_pattern"": ""- [Topic] + [は] + [Object] + [を] + [Verb (polite form)]\n- **Kanji**: 彼は音楽を聞きます。\n- **Hiragana**: かれはおんがくをききます。\n- **English Translation**: He listens to music."", ""sentence_pattern_kanji"": ""彼は音楽を聞きます。"", ""sentence_pattern_hiragana"": ""かれはおんがくをききます。"", ""sentence_pattern_english"": ""He listens to music."", ""contribution"": """"}, ""tips"": {""tip"": ""Remember that は marks the topic of the sentence, while を marks the direct object of the verb. This structure helps clarify who is doing the action and what the action is directed towards."", ""common_mistake"": ""Beginners often confuse the use of は and が. In this context, は is used to indicate the topic (the speaker), while が is typically used to emphasize the subject of a sentence."", ""alternative_expression"": {""kanji"": ""私は音楽を聴きます。"", ""hiragana"": ""わたしはおんがくをききます。"", ""english"": ""I listen to music.""}, ""new_words_in_alternative"": [{""word"": ""音楽"", ""reading"": ""おんがく"", ""meaning"": ""music"", ""description"": ""Noun""}, {""word"": ""聴きます"", ""reading"": ""ききます"", ""meaning"": ""listen"", ""description"": ""Verb, polite form""}]}}",Vocab,4,record,,私はレコードを聞きます。,
N5,,,同じ,おなじ,Adjective (い-adjective),He and I are the same.,"{""vocabulary"": [{""word"": ""彼"", ""reading"": ""かれ"", ""meaning"": ""he"", ""role"": ""Pronoun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""と"", ""reading"": ""と"", ""meaning"": ""and"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""私"", ""reading"": ""わたし"", ""meaning"": ""I"", ""role"": ""Pronoun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""は"", ""reading"": ""は"", ""meaning"": ""[Topic Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""同じ"", ""reading"": ""おなじ"", ""meaning"": ""same"", ""role"": ""Adjective"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""です"", ""reading"": ""です"", ""meaning"": ""is"", ""role"": ""Copula"", ""components"": [], ""combined_explanation"": """"}], ""grammar"": {""context"": ""This sentence expresses that the speaker and another person (he) share the same characteristics or qualities. It establishes a comparison between the two subjects."", ""steps"": [""**彼** - Refers to the male subject, “he.”"", ""**と** - Connects “彼” and “私,” indicating that both are included in the statement."", ""**私** - Refers to the speaker, “I.”"", ""**は** - Marks “私” as the topic of the sentence."", ""**同じ** - Describes the state of being the same."", ""**です** - A polite ending that functions as the verb “is.”""], ""sentence_pattern"": ""- [Subject 1] + [と] + [Subject 2] + [は] + [Adjective] + [です]\n- **Kanji**: 彼と私は友達です。\n- **Hiragana**: かれとわたしはともだちです。\n- **English Translation**: He and I are friends."", ""sentence_pattern_kanji"": ""彼と私は友達です。"", ""sentence_pattern_hiragana"": ""かれとわたしはともだちです。"", ""sentence_pattern_english"": ""He and I are friends."", ""contribution"": """"}, ""tips"": {""tip"": ""Remember that と is used to connect two subjects or items, similar to “and” in English. It’s a simple way to combine nouns or pronouns."", ""common_mistake"": ""Beginners often confuse は and が. In this context, は is used to mark the topic of the sentence, while が is typically used for the subject of a sentence."", ""alternative_expression"": {""kanji"": ""彼と私は同じ人です。"", ""hiragana"": ""かれとわたしはおなじひとです。"", ""english"": ""He and I are the same person.""}, ""new_words_in_alternative"": [{""word"": ""人"", ""reading"": ""ひと"", ""meaning"": ""person"", ""description"": ""Noun""}]}}",Vocab,4,"same, identical",,彼と私は同じです。,
N5,,,安い,やすい,I-adjective (keiyoushi),This book is cheap.,"{""vocabulary"": [{""word"": ""この"", ""reading"": ""この"", ""meaning"": ""this"", ""role"": ""Demonstrative adjective"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""本"", ""reading"": ""ほん"", ""meaning"": ""book"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""は"", ""reading"": ""は"", ""meaning"": ""[Topic Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""安い"", ""reading"": ""やすい"", ""meaning"": ""cheap"", ""role"": ""Adjective"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""です"", ""reading"": ""です"", ""meaning"": ""is"", ""role"": ""Copula"", ""components"": [], ""combined_explanation"": """"}], ""grammar"": {""context"": ""This sentence describes a specific book, indicating that it is inexpensive. It provides a straightforward statement about the quality of the book."", ""steps"": [""**この** - Specifies which book is being referred to, indicating proximity (this book)."", ""**本** - The subject of the sentence, meaning “book.”"", ""**は** - Marks “本” as the topic of the sentence."", ""**安い** - An adjective describing the book, indicating that it is cheap."", ""**です** - A polite ending particle that functions as the copula, linking the subject to the adjective.""], ""sentence_pattern"": ""- [Demonstrative] + [Noun] + [は] + [Adjective] + [です]\n- **Kanji**: その車は速いです。\n- **Hiragana**: そのくるまははやいです。\n- **English Translation**: That car is fast."", ""sentence_pattern_kanji"": ""その車は速いです。"", ""sentence_pattern_hiragana"": ""そのくるまははやいです。"", ""sentence_pattern_english"": ""That car is fast."", ""contribution"": """"}, ""tips"": {""tip"": ""Remember that は marks the topic of the sentence, which is often the subject but can also be used for emphasis. In this case, it emphasizes the book being discussed."", ""common_mistake"": ""Beginners might confuse the use of です with other forms of the verb “to be.” In Japanese, です is used for polite statements, while other forms may be used in casual speech."", ""alternative_expression"": {""kanji"": ""この本は安い。"", ""hiragana"": ""このほんはやすい。"", ""english"": ""This book is cheap.""}, ""new_words_in_alternative"": [{""word"": ""安い"", ""reading"": ""やすい"", ""meaning"": ""cheap"", ""description"": ""Adjective""}]}}",Vocab,4,inexpensive; cheap (things),,この本は安いです。,
N5,,,色々,いろいろ,Adjective (na-adjective),I ate various kinds of fruit.,"{""vocabulary"": [{""word"": ""色々な"", ""reading"": ""いろいろな"", ""meaning"": ""various"", ""role"": ""Adjective"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""果物"", ""reading"": ""くだもの"", ""meaning"": ""fruit"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""は"", ""reading"": ""は"", ""meaning"": ""[Topic Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""を"", ""reading"": ""を"", ""meaning"": ""[Object Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""食べました"", ""reading"": ""たべました"", ""meaning"": ""ate"", ""role"": ""Verb, past tense"", ""components"": [{""part"": ""食べる"", ""reading"": ""たべる"", ""meaning"": ""to eat"", ""contribution"": ""Verb""}], ""combined_explanation"": """"}], ""grammar"": {""context"": ""This sentence conveys that the speaker has consumed a variety of fruits. It emphasizes the diversity of the fruits eaten, suggesting a rich experience."", ""steps"": [""**色々な** - Describes the variety of fruits."", ""**果物** - The noun that indicates what was eaten."", ""**は** - Marks “果物” as the topic of the sentence."", ""**を** - Indicates that “果物” is the direct object of the verb."", ""**食べました** - The past tense of “食べる,” indicating that the action of eating has been completed.""], ""sentence_pattern"": ""- [Adjective] + [Noun] + [は] + [Object] + [Verb (past tense)]\n- **Kanji**: 美味しい料理を食べました。\n- **Hiragana**: おいしいりょうりをたべました。\n- **English Translation**: I ate delicious food."", ""sentence_pattern_kanji"": ""美味しい料理を食べました。"", ""sentence_pattern_hiragana"": ""おいしいりょうりをたべました。"", ""sentence_pattern_english"": ""I ate delicious food."", ""contribution"": """"}, ""tips"": {""tip"": ""Remember that the structure of the sentence often follows the pattern of describing what you did (verb) and what you did it to (object), with the topic marked by は."", ""common_mistake"": ""Beginners might confuse the use of を and は. Use を to mark the direct object of the verb (what is being eaten), while は marks the topic of the sentence."", ""alternative_expression"": {""kanji"": ""いろいろなフルーツを食べました。"", ""hiragana"": ""いろいろなふるーつをたべました。"", ""english"": ""I ate various fruits.""}, ""new_words_in_alternative"": [{""word"": ""フルーツ"", ""reading"": ""ふるーつ"", ""meaning"": ""fruits"", ""description"": ""Noun""}]}}",Vocab,4,various; different kinds,,色々な果物を食べました。,
N5,車(くるま): car; 電車(でんしゃ): train; 自転車(じてんしゃ): bicycle,しゃ,,,,,,Kanji,4,car,車,,くるま
N5,,,とても,とても,Adverb (fukushi),This cake is very delicious.,"{""vocabulary"": [{""word"": ""この"", ""reading"": ""この"", ""meaning"": ""this"", ""role"": ""Demonstrative adjective"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""ケーキ"", ""reading"": ""けーき"", ""meaning"": ""cake"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""は"", ""reading"": ""は"", ""meaning"": ""[Topic Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""とても"", ""reading"": ""とても"", ""meaning"": ""very"", ""role"": ""Adverb"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""おいしい"", ""reading"": ""おいしい"", ""meaning"": ""delicious"", ""role"": ""Adjective, present tense"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""です"", ""reading"": ""です"", ""meaning"": ""is"", ""role"": ""Copula"", ""components"": [], ""combined_explanation"": """"}], ""grammar"": {""context"": ""This sentence expresses the speaker's opinion about a specific cake, indicating that they find it to be very delicious. It is a simple declarative statement."", ""steps"": [""**この** - Specifies which cake is being referred to, indicating proximity (this cake)."", ""**ケーキ** - The subject of the sentence, which is the cake being discussed."", ""**は** - Marks “ケーキ” as the topic of the sentence."", ""**とても** - Modifies the adjective to indicate a high degree of deliciousness."", ""**おいしい** - Describes the cake, stating that it is delicious."", ""**です** - A polite ending that confirms the statement.""], ""sentence_pattern"": ""- [Demonstrative] + [Noun] + [は] + [Adverb] + [Adjective] + [です]\n- **Kanji**: このケーキはとてもおいしいです。\n- **Hiragana**: このけーきはとてもおいしいです。\n- **English Translation**: This cake is very delicious."", ""sentence_pattern_kanji"": ""このケーキはとてもおいしいです。"", ""sentence_pattern_hiragana"": ""このけーきはとてもおいしいです。"", ""sentence_pattern_english"": ""This cake is very delicious."", ""contribution"": """"}, ""tips"": {""tip"": ""Remember that は marks the topic of the sentence, which is often the subject, but not always. It helps to focus on what the sentence is about."", ""common_mistake"": ""Beginners sometimes confuse です with other forms of the verb “to be.” In Japanese, です is used for polite statements, while other forms may be used in casual speech."", ""alternative_expression"": {""kanji"": ""このケーキはすごくおいしいです。"", ""hiragana"": ""このけーきはすごくおいしいです。"", ""english"": ""This cake is really delicious.""}, ""new_words_in_alternative"": [{""word"": ""すごく"", ""reading"": ""すごく"", ""meaning"": ""really"", ""description"": ""Adverb""}]}}",Vocab,4,very; extremely,,このケーキはとてもおいしいです。,
N5,,,お皿,おさら,Noun,I will serve rice on the plate.,"{""vocabulary"": [{""word"": ""お皿"", ""reading"": ""おさら"", ""meaning"": ""plate"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""に"", ""reading"": ""に"", ""meaning"": ""[Location/Direction Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""ご飯"", ""reading"": ""ごはん"", ""meaning"": ""rice"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""を"", ""reading"": ""を"", ""meaning"": ""[Object Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""盛ります"", ""reading"": ""もります"", ""meaning"": ""will serve"", ""role"": ""Verb, non-past form"", ""components"": [], ""combined_explanation"": """"}], ""grammar"": {""context"": ""This sentence describes an action where the speaker intends to serve rice on a plate. It conveys a simple action in a polite manner, suitable for everyday conversation."", ""steps"": [""**お皿** - Refers to the object where the rice will be served."", ""**に** - Indicates the direction or location of the action, meaning “on” or “to.”"", ""**ご飯** - Specifies the food being served, which is rice."", ""**を** - Marks “ご飯” as the direct object of the verb."", ""**盛ります** - The non-past form of “盛る,” indicating the action of serving is intended to happen in the future.""], ""sentence_pattern"": ""- [Object] + [に] + [Location] + [を] + [Verb (non-past)]\n- **Kanji**: 彼はテーブルにサラダを盛ります。\n- **Hiragana**: かれはてーぶるにさらだをもります。\n- **English Translation**: He will serve salad on the table."", ""sentence_pattern_kanji"": ""彼はテーブルにサラダを盛ります。"", ""sentence_pattern_hiragana"": ""かれはてーぶるにさらだをもります。"", ""sentence_pattern_english"": ""He will serve salad on the table."", ""contribution"": """"}, ""tips"": {""tip"": ""Remember that に indicates the location where the action takes place, while を marks the object of the action. This helps clarify what is being served and where."", ""common_mistake"": ""Beginners often confuse に and へ. While both can indicate direction, に is used for specific locations (like on a plate), whereas へ indicates a general direction."", ""alternative_expression"": {""kanji"": ""お皿にご飯を載せます。"", ""hiragana"": ""おさらにごはんをのせます。"", ""english"": ""I will place rice on the plate.""}, ""new_words_in_alternative"": [{""word"": ""載せます"", ""reading"": ""のせます"", ""meaning"": ""to place"", ""description"": ""Verb, non-past form""}]}}",Vocab,4,"plate, dish",,お皿にご飯を盛ります。,
N5,,,広い,ひろい,I-adjective (keiyoushi),This room is spacious.,"{""vocabulary"": [{""word"": ""この"", ""reading"": ""この"", ""meaning"": ""this"", ""role"": ""Demonstrative adjective"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""部屋"", ""reading"": ""へや"", ""meaning"": ""room"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""は"", ""reading"": ""は"", ""meaning"": ""[Topic Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""広い"", ""reading"": ""ひろい"", ""meaning"": ""spacious"", ""role"": ""Adjective"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""です"", ""reading"": ""です"", ""meaning"": ""is"", ""role"": ""Copula"", ""components"": [], ""combined_explanation"": """"}], ""grammar"": {""context"": ""This sentence describes the quality of a specific room, indicating that it has a spacious characteristic. It is a simple statement about the room's size."", ""steps"": [""**この** - Specifies the noun that follows, indicating that it is something close to the speaker (this)."", ""**部屋** - The subject of the sentence, referring to the room."", ""**は** - Marks “部屋” as the topic of the sentence."", ""**広い** - An adjective describing the room, meaning spacious."", ""**です** - A polite ending that functions as the copula, linking the subject to the adjective.""], ""sentence_pattern"": ""- [Demonstrative] + [Noun] + [は] + [Adjective] + [です]\n- **Kanji**: あの部屋は狭いです。\n- **Hiragana**: あのへやはせまいです。\n- **English Translation**: That room is small."", ""sentence_pattern_kanji"": ""あの部屋は狭いです。"", ""sentence_pattern_hiragana"": ""あのへやはせまいです。"", ""sentence_pattern_english"": ""That room is small."", ""contribution"": """"}, ""tips"": {""tip"": ""Remember that この indicates something close to the speaker, while あの indicates something further away. This helps in distinguishing between different objects or locations."", ""common_mistake"": ""Beginners often confuse the use of は and が. In this context, は is used to mark the topic (the room), while が is typically used for the subject of a sentence."", ""alternative_expression"": {""kanji"": ""この部屋は大きいです。"", ""hiragana"": ""このへやはおおきいです。"", ""english"": ""This room is large.""}, ""new_words_in_alternative"": [{""word"": ""大きい"", ""reading"": ""おおきい"", ""meaning"": ""large"", ""description"": ""Adjective""}]}}",Vocab,4,spacious; wide; broad,,この部屋は広いです。,
